distance_m,easting_m,northing_m,elevation_m_egm2008,dem_valid
78750.0,304271.89186147845,3077403.5992280627,407.5,True
78780.0,304244.8704864588,3077390.5667573814,407.5,True
78810.0,304217.45217846823,3077378.4143092404,407.5,True
78840.0,304189.79775762203,3077366.785336471,407.5,True
78870.0,304162.66607516917,3077354.009275514,409.7603454589844,True
78900.0,304135.7462667922,3077340.768281709,407.5,True
78930.0,304108.8264584152,3077327.5272879037,407.5,True
78960.0,304081.90665003826,3077314.2862940985,410.4366760253906,True
78990.0,304054.9868416613,3077301.0453002937,409.77301025390625,True
79020.0,304027.89520873985,3077288.1896374053,411.3126220703125,True
79050.0,303999.29735890677,3077279.1252573975,409.932861328125,True
79080.0,303970.6995090737,3077270.0608773897,408.6997375488281,True
79110.0,303941.95442976104,3077261.511789047,408.3427734375,True
79140.0,303912.4812765031,3077256.874573333,407.5890197753906,True
79170.0,303883.15010898124,3077259.6460249545,407.0,True
79200.0,303855.7885225547,3077271.8501970805,407.0,True
79230.0,303829.0095529905,3077285.3737612953,407.0,True
79260.0,303801.29954921664,3077275.9436240112,407.0,True
79290.0,303782.062548609,3077252.9232459166,407.0,True
79320.0,303764.9231255425,3077228.3155147177,407.0,True
79350.0,303747.99582170154,3077203.5472611524,407.0,True
79380.0,303726.4480781256,3077182.820557194,407.0,True
79410.0,303702.41004411364,3077165.0544091947,409.3633728027344,True
79440.0,303676.71663283656,3077149.6527815307,407.0,True
79470.0,303649.09189721016,3077137.953466099,417.3894958496094,True
79500.0,303621.4671615838,3077126.254150667,410.7070617675781,True
79530.0,303593.8424259574,3077114.5548352357,409.8987121582031,True
79560.0,303566.217690331,3077102.8555198037,406.8472900390625,True
79590.0,303538.5929547046,3077091.156204372,406.5594177246094,True
79620.0,303510.9682190782,3077079.45688894,410.90972900390625,True
79650.0,303483.3434834518,3077067.7575735087,407.17095947265625,True
79680.0,303456.0954783719,3077055.2228249284,409.9666748046875,True
79710.0,303429.0386913713,3077042.264033426,408.37725830078125,True
79740.0,303401.9819043706,3077029.305241924,406.52069091796875,True
79770.0,303374.9251173699,3077016.3464504215,406.5,True
79800.0,303347.86833036924,3077003.387658919,406.5,True
79830.0,303320.81154336856,3076990.428867417,406.5,True
79860.0,303294.5922713294,3076975.9017117275,406.5,True
79890.0,303268.7734556661,3076960.624645329,406.5,True
79920.0,303242.9546400027,3076945.3475789307,406.5,True
79950.0,303217.13582433935,3076930.0705125323,406.5,True
79980.0,303191.317008676,3076914.793446134,406.27484130859375,True
80010.0,303165.0114681467,3076900.4966685995,406.0,True
80040.0,303137.2347466407,3076889.1629250706,406.0,True
80070.0,303108.5981632836,3076889.2109880615,406.0,True
80100.0,303079.4317886675,3076896.233991871,406.0,True
80130.0,303050.26518066676,3076903.256027027,406.0,True
80160.0,303021.09857266594,3076910.278062183,413.0151062011719,True
80190.0,302991.9319646651,3076917.3000973384,406.75372314453125,True
80220.0,302962.7653566644,3076924.3221324943,,False
80250.0,302933.59874866356,3076931.3441676497,406.0664367675781,True
80280.0,302905.95379816066,3076942.988366751,409.4870910644531,True
80310.0,302878.31972931564,3076954.665619813,407.0973205566406,True
80340.0,302850.6856604707,3076966.342872875,407.0973205566406,True
80370.0,302823.0515916257,3076978.0201259367,409.124267578125,True
80400.0,302795.4175227808,3076989.6973789986,405.6717834472656,True
80430.0,302767.7834539358,3077001.3746320605,404.00384521484375,True
80460.0,302740.1493850908,3077013.0518851224,403.1789245605469,True
80490.0,302711.36472771043,3077020.4819366923,402.4474182128906,True
80520.0,302681.61516431073,3077024.3502021343,404.1025390625,True
80550.0,302651.8656009111,3077028.2184675764,401.69171142578125,True
80580.0,302622.11603751144,3077032.0867330185,401.1301574707031,True
80610.0,302592.36647411174,3077035.95499846,401.0559997558594,True
80640.0,302562.600064876,3077039.683864992,400.66351318359375,True
80670.0,302532.7854352782,3077043.013709124,400.66485595703125,True
80700.0,302502.9708056803,3077046.3435532562,400.9186706542969,True
80730.0,302473.1561760825,3077049.673397388,401.0482177734375,True
80760.0,302443.3415464847,3077053.00324152,400.88702392578125,True
80790.0,302413.5269168868,3077056.333085652,401.6370849609375,True
80820.0,302383.6356173607,3077057.117006345,399.849853515625,True
80850.0,302353.67464320466,3077055.5872914633,400.397216796875,True
80880.0,302323.7136690486,3077054.0575765814,399.9999084472656,True
80910.0,302293.7526948925,3077052.5278616995,399.7961120605469,True
80940.0,302263.7917207365,3077050.9981468176,399.5792236328125,True
80970.0,302234.1072904176,3077047.14525264,399.2599182128906,True
81000.0,302204.6244363357,3077041.5989642246,398.8533020019531,True
81030.0,302175.14158225385,3077036.0526758092,398.56005859375,True
81060.0,302145.65872817195,3077030.506387394,398.5,True
81090.0,302116.1758740901,3077024.9600989786,398.52520751953125,True
81120.0,302086.54594716616,3077022.1170188114,398.0484924316406,True
81150.0,302058.46186633006,3077028.257335733,398.0,True
81180.0,302040.19630195975,3077051.716460854,398.0,True
81210.0,302026.4997577388,3077078.4073708495,397.6904296875,True
81240.0,302012.8032135178,3077105.098280845,397.5,True
81270.0,301999.10666929686,3077131.7891908414,397.45684814453125,True
81300.0,301985.4101250759,3077158.480100837,397.23486328125,True
81330.0,301971.71358085494,3077185.171010833,397.0,True
81360.0,301953.24728765304,3077208.3454463603,400.1317138671875,True
81390.0,301931.8007173804,3077229.322686969,397.0,True
81420.0,301910.35414710786,3077250.2999275774,397.3115234375,True
81450.0,301884.42768176977,3077263.581804613,396.6952819824219,True
81480.0,301855.59646681126,3077271.8740325416,396.93133544921875,True
81510.0,301826.7181873413,3077279.939018046,396.5,True
81540.0,301796.9651233935,3077283.780265984,396.5,True
81570.0,301767.210147935,3077287.5492659337,396.5,True
81600.0,301737.29559104407,3077285.2866820088,396.5,True
81630.0,301707.3810341531,3077283.024098084,396.82000732421875,True
81660.0,301677.65346292505,3077279.7872543666,396.2080993652344,True
81690.0,301649.0268065235,3077270.814264716,396.2080993652344,True
81720.0,301620.40015012195,3077261.8412750657,396.0,True
81750.0,301593.16279319435,3077249.7001586766,396.0636291503906,True
81780.0,301567.16991042905,3077234.721171877,396.0,True
81810.0,301541.1770276637,3077219.742185077,396.0,True
81840.0,301516.2028492134,3077203.132669704,395.5291442871094,True
81870.0,301491.34288002737,3077186.3403520538,395.7442932128906,True
81900.0,301466.48291084135,3077169.5480344035,395.5,True
81930.0,301443.14263936586,3077150.8239138303,395.5,True
81960.0,301420.96931569214,3077130.616397475,395.5,True
81990.0,301398.7959920185,3077110.408881119,395.5,True
82020.0,301376.62266834476,3077090.2013647635,395.5,True
82050.0,301354.44934467104,3077069.993848408,395.2684020996094,True
82080.0,301332.0245261117,3077050.105466097,400.7492980957031,True
82110.0,301307.1932200988,3077033.270792305,395.0,True
82140.0,301282.36191408586,3077016.4361185124,395.0,True
82170.0,301257.53060807294,3076999.6014447203,395.0,True
82200.0,301232.69930206,3076982.766770928,395.94873046875,True
82230.0,301207.8679960471,3076965.9320971356,402.0576477050781,True
82260.0,301179.1142444404,3076957.5331332954,395.22100830078125,True
82290.0,301150.2390681228,3076949.3953084857,394.5,True
82320.0,301121.2516567075,3076942.0327580343,394.5,True
82350.0,301091.25412815716,3076941.6476854766,394.5,True
82380.0,301061.2565996069,3076941.262612919,394.5,True
82410.0,301031.2590710566,3076940.877540361,394.5,True
82440.0,301001.3955109829,3076938.669464606,394.39678955078125,True
82470.0,300971.6639504464,3076934.665178394,394.0,True
82500.0,300941.9323899099,3076930.6608921825,394.0,True
82530.0,300913.1118964432,3076922.577118599,394.0,True
82560.0,300884.5016336262,3076913.551994691,396.2481994628906,True
82590.0,300855.89137080923,3076904.526870784,394.0,True
82620.0,300827.49252448237,3076894.866515989,394.0,True
82650.0,300799.1800307638,3076884.946702511,393.6427917480469,True
82680.0,300770.8675370452,3076875.026889033,393.5,True
82710.0,300742.55504332663,3076865.1070755553,393.5,True
82740.0,300714.1591788687,3076855.807393062,393.5,True
82770.0,300684.2320726247,3076857.897443746,393.8692626953125,True
82800.0,300654.30496638076,3076859.9874944305,393.7755432128906,True
82830.0,300624.3778601368,3076862.077545115,393.39093017578125,True
82860.0,300594.451201859,3076864.173998396,393.221923828125,True
82890.0,300564.5246302126,3076866.2716898625,393.0,True
82920.0,300534.5980585661,3076868.3693813295,393.0,True
82950.0,300504.7677307098,3076871.104597747,393.0,True
82980.0,300475.5555961799,3076877.934765842,393.0,True
83010.0,300446.34346165,3076884.764933937,392.7171936035156,True
83040.0,300417.1313271201,3076891.595102032,392.5,True
83070.0,300387.9191925902,3076898.425270127,392.5,True
83100.0,300358.70705806033,3076905.2554382225,392.5,True
83130.0,300329.5051325238,3076912.1140620443,392.5,True
83160.0,300302.61346765613,3076925.412120573,392.5,True
83190.0,300275.72180278844,3076938.7101791026,392.5,True
83220.0,300248.8301379208,3076952.0082376315,392.5,True
83250.0,300221.93847305316,3076965.306296161,392.05987548828125,True
83280.0,300200.0750250743,3076985.4854847654,394.3499755859375,True
83310.0,300189.29841672245,3077012.707902074,393.7964782714844,True
83340.0,300189.66919443314,3077041.6776823523,393.361328125,True
83370.0,300197.70139923005,3077070.582417018,395.3492126464844,True
83400.0,300205.7336040269,3077099.487151684,397.3416748046875,True
83430.0,300212.764806401,3077128.6274163816,391.5,True
83460.0,300218.4639960955,3077158.081095894,391.5,True
83490.0,300224.16318579006,3077187.5347754066,391.8716125488281,True
83520.0,300229.8623754846,3077216.988454919,392.1820373535156,True
83550.0,300228.0248467052,3077246.7952244887,391.5,True
83580.0,300210.73549544305,3077270.4509612233,396.822021484375,True
83610.0,300187.2630262551,3077287.8780187294,393.96038818359375,True
83640.0,300159.63123944774,3077299.5606707325,395.2611999511719,True
83670.0,300131.99945264036,3077311.243322736,392.86553955078125,True
83700.0,300104.367665833,3077322.9259747392,391.4128112792969,True
83730.0,300076.7358790256,3077334.608626743,391.2964172363281,True
83760.0,300052.7573592619,3077351.2396460935,391.0,True
83790.0,300033.4563664418,3077374.2063976303,391.0,True
83820.0,300014.1553736217,3077397.173149167,390.63568115234375,True
83850.0,299994.85438080155,3077420.139900704,390.5,True
83880.0,299974.9804670021,3077442.601586101,390.5,True
83910.0,299958.1053111972,3077466.141247884,390.5,True
83940.0,299955.9764207645,3077496.065616307,390.5,True
83970.0,299953.8475303318,3077525.9899847303,390.5,True
84000.0,299954.4557518444,3077555.889261852,390.5,True
84030.0,299957.1328760545,3077585.7695731954,390.21771240234375,True
84060.0,299959.81000026467,3077615.6498845387,390.0,True
84090.0,299962.4871244748,3077645.5301958816,390.0,True
84120.0,299965.16424868495,3077675.410507225,390.0,True
84150.0,299967.84137289505,3077705.290818568,390.0,True
84180.0,299970.74854626757,3077735.149623477,390.0,True
84210.0,299973.6562040013,3077765.0083831046,390.0,True
84240.0,299973.90878974966,3077794.925128432,389.89361572265625,True
84270.0,299972.3074891505,3077824.882361889,389.5,True
84300.0,299970.7061885513,3077854.839595346,389.5,True
84330.0,299964.29126179765,3077883.8293990125,389.63946533203125,True
84360.0,299954.1942691619,3077912.079190865,389.5020751953125,True
84390.0,299944.0972765262,3077940.328982718,389.5,True
84420.0,299929.4621724027,3077966.406043348,389.5339660644531,True
84450.0,299913.7872220133,3077991.9852522938,389.0932922363281,True
84480.0,299896.5056947594,3078016.3762084935,389.16815185546875,True
84510.0,299876.6370609349,3078038.853694784,389.1097412109375,True
84540.0,299848.8404246961,3078047.05854269,389.0,True
84570.0,299822.8780073008,3078035.379171109,389.1020812988281,True
84600.0,299798.029399154,3078018.570046409,389.0,True
84630.0,299777.37298828934,3077996.9531972227,388.9100646972656,True
84660.0,299757.3372893674,3077974.6244989014,388.6110534667969,True
84690.0,299737.3015904455,3077952.2958005806,389.28582763671875,True
84720.0,299716.9357505538,3077930.2999372436,388.5,True
84750.0,299694.4449614751,3077910.4463630915,388.5,True
84780.0,299671.9541723964,3077890.5927889394,388.8902282714844,True
84810.0,299643.76289181114,3077882.294695858,388.55511474609375,True
84840.0,299614.3082873272,3077877.0787567617,388.5,True
84870.0,299584.6157842412,3077881.363060729,388.9826354980469,True
84900.0,299564.67929476267,3077900.1222916394,388.2914123535156,True
84930.0,299549.5656125153,3077926.0370868137,388.2914123535156,True
84960.0,299543.65331552626,3077955.3943742295,390.48291015625,True
84990.0,299538.0455588637,3077984.8655985883,390.8624267578125,True
85020.0,299532.43780220125,3078014.336822947,391.16448974609375,True
85050.0,299526.8300455387,3078043.8080473063,389.41876220703125,True
85080.0,299521.2222888762,3078073.279271665,387.6792907714844,True
85110.0,299515.61453221366,3078102.750496024,387.5,True
85140.0,299509.50424875127,3078132.1120927106,387.5,True
85170.0,299502.3281772312,3078161.2411846556,387.5,True
85200.0,299495.15210571117,3078190.3702766006,387.9449768066406,True
85230.0,299487.97603419115,3078219.4993685456,387.0,True
85260.0,299480.7999626711,3078248.6284604906,387.2789001464844,True
85290.0,299473.62389115104,3078277.7575524356,390.1950378417969,True
85320.0,299461.62932564865,3078305.055021621,393.03912353515625,True
85350.0,299447.6439898069,3078331.5957522322,388.4901123046875,True
85380.0,299433.6586539651,3078358.1364828437,390.1992492675781,True
85410.0,299419.6733181234,3078384.677213455,387.63397216796875,True
85440.0,299405.6879822816,3078411.2179440665,389.1716003417969,True
85470.0,299391.70264643984,3078437.7586746784,387.4512023925781,True
85500.0,299370.25663846894,3078458.7173135383,387.4512023925781,True
85530.0,299348.74152462714,3078479.6242472297,386.73394775390625,True
85560.0,299327.2264107853,3078500.531180921,386.48822021484375,True
85590.0,299305.7112969435,3078521.4381146124,386.2141418457031,True
85620.0,299284.1961831016,3078542.3450483037,386.0,True
85650.0,299259.55168497557,3078559.1444939477,386.0,True
85680.0,299233.68341954844,3078574.3376780706,386.0,True
85710.0,299207.8151541213,3078589.5308621936,386.0,True
85740.0,299181.57760661625,3078604.051180753,386.0,True
85770.0,299154.8690205627,3078617.713224195,385.6893005371094,True
85800.0,299128.1604345091,3078631.3752676374,385.5,True
85830.0,299101.4518484556,3078645.0373110794,385.5,True
85860.0,299074.743262402,3078658.699354522,385.5,True
85890.0,299046.5955783944,3078669.067595437,385.5,True
85920.0,299018.42478604754,3078679.3829460638,385.5,True
85950.0,298990.25399370067,3078689.6982966904,385.5,True
85980.0,298962.08320135373,3078700.013647317,385.03106689453125,True
86010.0,298933.91240900685,3078710.3289979436,385.0,True
86040.0,298904.63368187984,3078709.419062584,385.0,True
86070.0,298874.9898522217,3078704.810010274,385.0,True
86100.0,298845.3460225635,3078700.2009579637,385.0,True
86130.0,298815.7021929054,3078695.5919056535,384.99334716796875,True
86160.0,298786.05836324726,3078690.9828533432,384.8121337890625,True
86190.0,298756.7652345904,3078684.8152518324,384.5,True
86220.0,298728.00436942,3078676.2822198593,384.5,True
86250.0,298699.2435042496,3078667.7491878862,384.5,True
86280.0,298670.4826390792,3078659.2161559137,384.5,True
86310.0,298642.76158369373,3078647.8972056424,384.5,True
86340.0,298615.44321551546,3078635.4993525995,384.48065185546875,True
86370.0,298588.81342546584,3078621.9195307842,384.48065185546875,True
86400.0,298564.5544887211,3078604.270055211,384.0,True
86430.0,298540.29555197636,3078586.6205796376,384.0,True
86460.0,298516.0366152316,3078568.971104064,384.0,True
86490.0,298491.77767848683,3078551.321628491,384.05078125,True
86520.0,298465.9231362033,3078536.2473392836,383.694091796875,True
86550.0,298439.3195280015,3078522.3819856765,383.503662109375,True
86580.0,298412.7159197997,3078508.51663207,383.71343994140625,True
86610.0,298386.11231159786,3078494.6512784627,383.5,True
86640.0,298359.3996552092,3078481.057141516,383.5,True
86670.0,298330.6024752312,3078472.6474789,383.5,True
86700.0,298301.8052952533,3078464.237816284,383.487060546875,True
86730.0,298273.60067325673,3078465.485465774,383.2928771972656,True
86760.0,298246.0476522748,3078477.3526910082,383.0,True
86790.0,298223.7792694685,3078497.1610269235,383.02618408203125,True
86820.0,298202.1932683188,3078517.994762891,383.02618408203125,True
86850.0,298183.41871725285,3078541.371886251,383.0,True
86880.0,298164.8449229736,3078564.930624886,383.0,True
86910.0,298144.5105696402,3078585.910841481,383.0,True
86940.0,298115.8063454892,3078594.63251081,382.5289611816406,True
86970.0,298086.69977745746,3078597.206907085,382.5,True
87000.0,298057.10362052335,3078592.301043784,382.5,True
87030.0,298029.18314361584,3078582.402543937,382.5,True
87060.0,298002.6200804056,3078568.4596721777,382.5,True
87090.0,297976.0570171954,3078554.5168004185,382.3459777832031,True
87120.0,297947.17590343324,3078546.691437775,382.0,True
87150.0,297918.04320195084,3078539.530033978,382.0,True
87180.0,297888.37445027806,3078535.4184776857,382.0,True
87210.0,297858.54580018274,3078532.216660469,382.0,True
87240.0,297830.00880704244,3078523.4668677235,382.575927734375,True
87270.0,297801.8333024852,3078513.164395062,382.16485595703125,True
87300.0,297777.95872487646,3078495.5634896415,381.923828125,True
87330.0,297755.29550537135,3078475.906977192,381.923828125,True
87360.0,297733.5192473601,3078455.4951363695,381.7572021484375,True
87390.0,297717.7235064928,3078429.990341321,381.5654602050781,True
87420.0,297701.92776562547,3078404.485546273,381.9169616699219,True
87450.0,297686.4660504153,3078378.8141470654,381.5,True
87480.0,297675.5943993975,3078350.8533315524,381.51275634765625,True
87510.0,297664.7227483797,3078322.89251604,381.67816162109375,True
87540.0,297655.9980594375,3078294.2685030825,381.0006103515625,True
87570.0,297649.2062043412,3078265.047436977,381.38629150390625,True
87600.0,297642.4143492449,3078235.826370871,381.7989501953125,True
87630.0,297636.3911162373,3078206.442287729,382.07232666015625,True
87660.0,297630.7368117441,3078176.979958549,381.8215026855469,True
87690.0,297625.08250725083,3078147.5176293696,381.346923828125,True
87720.0,297613.3535246185,3078120.223409555,380.36431884765625,True
87750.0,297599.07558386103,3078093.838936702,384.5884094238281,True
87780.0,297577.08016398834,3078074.7954429598,393.71673583984375,True
87810.0,297551.44218196755,3078059.216807657,388.1190490722656,True
87840.0,297525.8041999468,3078043.638172354,401.89739990234375,True
87870.0,297500.1662179261,3078028.059537051,394.4680480957031,True
87900.0,297477.1725842265,3078008.9847625177,394.1131896972656,True
87930.0,297455.2036015613,3077988.5552789057,394.1131896972656,True
87960.0,297433.23461889615,3077968.1257952936,390.6817321777344,True
87990.0,297418.8764886468,3077942.2386527536,401.743408203125,True
88020.0,297406.5748457299,3077914.8768256665,392.849853515625,True
88050.0,297397.276329087,3077886.49575837,395.0086975097656,True
88080.0,297390.3822581725,3077857.298638885,397.1628112792969,True
88110.0,297384.6017958628,3077827.8834087565,384.5661315917969,True
88140.0,297379.97195208643,3077798.242819245,388.12249755859375,True
88170.0,297375.34210831014,3077768.602229733,394.760009765625,True
88200.0,297365.39108628855,3077740.5608706605,400.70849609375,True
88230.0,297351.37767485663,3077714.139958895,387.1612548828125,True
88260.0,297334.6099007964,3077689.2634287295,387.1612548828125,True
88290.0,297317.8421267361,3077664.386898564,378.0679626464844,True
88320.0,297300.1584478615,3077640.1721765343,378.00079345703125,True
88350.0,297281.80427757674,3077616.4419335276,378.00701904296875,True
88380.0,297263.4501072919,3077592.711690521,377.5642395019531,True
88410.0,297245.09593700717,3077568.981447514,377.5642395019531,True
88440.0,297226.7417667224,3077545.2512045074,377.5389404296875,True
88470.0,297208.3875964376,3077521.5209615007,377.58697509765625,True
88500.0,297191.05793137016,3077497.0373330223,377.5,True
88530.0,297173.8769152876,3077472.4443932557,377.55694580078125,True
88560.0,297156.69589920505,3077447.851453489,377.55694580078125,True
88590.0,297139.51488312247,3077423.258513722,377.8837585449219,True
88620.0,297122.33386703994,3077398.6655739555,377.55474853515625,True
88650.0,297105.1528509574,3077374.072634189,377.3330993652344,True
88680.0,297087.9718348748,3077349.479694422,377.15899658203125,True
88710.0,297070.7908187923,3077324.8867546553,377.0,True
88740.0,297051.0613094774,3077302.4346053614,377.0,True
88770.0,297029.8025263159,3077281.267079798,377.0,True
88800.0,297006.6540896222,3077262.7862502965,377.0,True
88830.0,296979.54584793776,3077249.9354435992,377.0,True
88860.0,296951.0234355341,3077242.161037729,377.0,True
88890.0,296921.1754169488,3077239.14511556,376.672119140625,True
88920.0,296892.16101291927,3077246.7262029643,376.5,True
88950.0,296863.97165071557,3077256.64074312,376.5,True
88980.0,296836.7773659959,3077269.3084531967,376.5,True
89010.0,296809.58308127633,3077281.9761632737,376.5,True
89040.0,296782.38879655674,3077294.64387335,376.5,True
89070.0,296755.15444306,3077307.1568611176,376.5,True
89100.0,296725.2297635983,3077309.281374972,376.4249267578125,True
89130.0,296695.431959807,3077310.4980919226,376.0,True
89160.0,296667.23642296006,3077300.250570178,376.7748718261719,True
89190.0,296639.3606118918,3077289.353474134,376.0,True
89220.0,296614.04204854235,3077273.2609184044,376.7692565917969,True
89250.0,296588.72348519287,3077257.1683626743,376.0,True
89280.0,296563.4049218434,3077241.0758069446,376.0,True
89310.0,296538.3847210107,3077224.544016587,376.0,True
89340.0,296514.09411900945,3077206.9381467015,375.8124084472656,True
89370.0,296489.8035170082,3077189.3322768165,375.7314453125,True
89400.0,296465.51291500696,3077171.726406931,375.5,True
89430.0,296443.3210100468,3077151.611286834,378.02056884765625,True
89460.0,296421.69811931456,3077130.8158403044,375.5,True
89490.0,296400.0752285823,3077110.0203937744,375.5,True
89520.0,296378.45233785006,3077089.2249472444,375.5,True
89550.0,296356.82944711775,3077068.4295007144,375.5,True
89580.0,296335.0846529648,3077047.764290508,375.0,True
89610.0,296312.9069236186,3077027.561609472,375.0,True
89640.0,296290.7291942723,3077007.358928436,375.0,True
89670.0,296268.5514649261,3076987.1562473997,375.0,True
89700.0,296246.37373557984,3076966.953566364,375.05206298828125,True
89730.0,296224.19600623363,3076946.750885328,374.9952697753906,True
89760.0,296202.01827688736,3076926.5482042916,374.5,True
89790.0,296176.85764840856,3076910.401638068,374.5,True
89820.0,296150.9637993133,3076895.2520975126,374.5,True
89850.0,296125.0699502181,3076880.1025569574,374.4656677246094,True
89880.0,296099.17610112287,3076864.953016402,376.4946594238281,True
89910.0,296073.2822520276,3076849.803475847,374.0,True
89940.0,296047.3884029324,3076834.653935292,374.0,True
89970.0,296021.4945538371,3076819.5043947366,374.0,True
90000.0,295995.6007047419,3076804.3548541814,373.9597473144531,True
90030.0,295969.7068556466,3076789.205313626,373.6905212402344,True
90060.0,295944.1556918933,3076773.4863716564,373.5,True
90090.0,295918.6455697286,3076757.699235528,373.5,True
90120.0,295893.1354475638,3076741.9120993996,373.5,True
90150.0,295867.62532539904,3076726.124963271,373.47344970703125,True
90180.0,295842.11520323425,3076710.337827143,373.1185302734375,True
90210.0,295816.60508106946,3076694.550691014,373.0,True
90240.0,295791.0949589047,3076678.7635548855,373.0,True
90270.0,295765.58483673993,3076662.9764187573,373.0,True
90300.0,295740.03082842735,3076647.260457972,373.0,True
90330.0,295714.4690636673,3076631.5570767326,372.5269775390625,True
90360.0,295688.90729890723,3076615.853695493,372.5,True
90390.0,295663.34553414717,3076600.1503142538,372.5,True
90420.0,295637.7837693871,3076584.4469330143,372.5016784667969,True
90450.0,295612.11509084544,3076568.9212541045,372.0220947265625,True
90480.0,295586.26684253017,3076553.6940396833,372.0294189453125,True
90510.0,295560.41859421483,3076538.4668252617,372.0,True
90540.0,295533.0600506666,3076526.385360082,372.0,True
90570.0,295505.01334518683,3076515.737247023,372.0,True
90600.0,295476.96663970704,3076505.089133963,371.80120849609375,True
90630.0,295448.3575827138,3076496.6918753665,371.5,True
90660.0,295418.5984625879,3076492.897831438,371.53863525390625,True
90690.0,295388.7813814105,3076492.324821268,371.5081481933594,True
90720.0,295358.90502725577,3076495.045751701,371.1375732421875,True
90750.0,295330.66524506983,3076504.662313525,371.0,True
90780.0,295302.75247819215,3076515.6567414426,371.0307312011719,True
90810.0,295274.8397113144,3076526.65116936,371.0,True
90840.0,295248.14316480455,3076540.170199401,371.0692138671875,True
90870.0,295222.14824751276,3076555.145655154,370.5162048339844,True
90900.0,295196.1533302209,3076570.121110906,370.7144775390625,True
90930.0,295170.15841292904,3076585.0965666585,370.5,True
90960.0,295146.22995168413,3076603.1527169296,370.5,True
90990.0,295122.5123539599,3076621.523224767,370.3397216796875,True
91020.0,295098.7947562357,3076639.893732604,370.0,True
91050.0,295077.64617265033,3076661.03792811,370.0,True
91080.0,295057.51497450203,3076683.2805642197,370.0,True
91110.0,295037.38377635373,3076705.52320033,369.6155090332031,True
91140.0,295017.2525782054,3076727.7658364396,369.5,True
91170.0,294995.83993468876,3076748.702110616,369.5,True
91200.0,294973.213793886,3076768.4012921313,369.3280334472656,True
91230.0,294950.58765308326,3076788.1004736465,370.7459411621094,True
91260.0,294927.9615122805,3076807.799655162,369.0463562011719,True
91290.0,294902.42987359787,3076823.322533909,370.7980651855469,True
91320.0,294876.0927437055,3076837.6876161937,368.5431823730469,True
91350.0,294849.7556138132,3076852.052698478,368.5,True
91380.0,294823.41848392086,3076866.417780762,368.5,True
91410.0,294794.1914958431,3076873.0461929706,368.5,True
91440.0,294764.86454058415,3076879.365187767,368.53436279296875,True
91470.0,294735.53758532513,3076885.6841825633,368.3349914550781,True
91500.0,294706.8098007051,3076893.6607212266,368.0085144042969,True
91530.0,294680.2208951472,3076907.5542485407,368.0,True
91560.0,294653.63198958925,3076921.447775855,368.0,True
91590.0,294627.0430840313,3076935.3413031693,369.7010498046875,True
91620.0,294603.2826177853,3076953.2189152306,368.0,True
91650.0,294581.39781337534,3076973.7385481694,368.0,True
91680.0,294561.7310120311,3076995.750085459,372.5815734863281,True
91710.0,294550.9759205811,3077023.7559421305,368.0,True
91740.0,294540.220829131,3077051.761798802,368.6349182128906,True
91770.0,294534.87625782646,3077080.9469886185,368.0,True
91800.0,294533.0005839148,3077110.8882953264,368.0,True
91830.0,294531.4084154871,3077140.84394246,367.7982482910156,True
91860.0,294530.25323163904,3077170.821693381,367.5,True
91890.0,294529.098047791,3077200.799444302,367.54217529296875,True
91920.0,294527.94286394294,3077230.7771952227,367.5,True
91950.0,294518.14897625224,3077258.9799523,367.5,True
91980.0,294507.39053673914,3077286.984522985,367.5754699707031,True
92010.0,294492.4395261813,3077312.423500442,368.6746520996094,True
92040.0,294472.3995038867,3077334.7483186144,367.6103820800781,True
92070.0,294448.17765908653,3077351.2854715874,367.5044250488281,True
92100.0,294420.68933935935,3077363.3018054115,375.9307556152344,True
92130.0,294391.1785420811,3077368.5380719197,367.5,True
92160.0,294361.57896716916,3077370.9267775263,367.5,True
92190.0,294331.9255524503,3077366.3798010023,367.2205505371094,True
92220.0,294302.7277189279,3077359.8612740645,368.9915466308594,True
92250.0,294274.08568940684,3077350.937477512,367.0,True
92280.0,294245.4420086313,3077342.019072718,367.0,True
92310.0,294216.714847259,3077333.3732529483,367.0,True
92340.0,294187.9876858867,3077324.7274331786,367.0,True
92370.0,294159.2605245143,3077316.081613409,367.0,True
92400.0,294130.533363142,3077307.435793639,367.0,True
92430.0,294101.8062017697,3077298.78997387,367.0,True
92460.0,294073.07904039737,3077290.1441541,367.0,True
92490.0,294044.35187902505,3077281.4983343305,367.0,True
92520.0,294015.62471765274,3077272.852514561,366.88739013671875,True
92550.0,293986.857730418,3077264.397867807,366.5,True
92580.0,293957.06787656824,3077260.8532087817,366.5,True
92610.0,293927.27802271844,3077257.3085497557,366.5,True
92640.0,293897.48816886864,3077253.76389073,366.5,True
92670.0,293867.8657404767,3077252.0055508735,366.5,True
92700.0,293839.2533870869,3077261.0240448443,366.5,True
92730.0,293822.02597482176,3077283.442747546,368.9029846191406,True
92760.0,293820.1966313978,3077312.4265776896,370.0311279296875,True
92790.0,293823.11561278417,3077342.2788889348,368.4811096191406,True
92820.0,293830.1894256555,3077371.4329824974,366.61480712890625,True
92850.0,293837.2632385268,3077400.58707606,366.0,True
92880.0,293844.3370513981,3077429.7411696226,366.0,True
92910.0,293851.4108642694,3077458.8952631853,366.0,True
92940.0,293856.2843433545,3077488.2773981895,366.0,True
