line,chainage_km,thalweg_z,unosat_affected_cells,unosat_affected_trimline_m,unosat_affected_trimline_p25_m,unosat_affected_trimline_p75_m,unosat_affected_width_m,unosat_floodextent_cells,unosat_floodextent_trimline_m,unosat_floodextent_trimline_p25_m,unosat_floodextent_trimline_p75_m,unosat_floodextent_width_m,planet_disturbed_p50_cells,planet_disturbed_p50_trimline_m,planet_disturbed_p50_trimline_p25_m,planet_disturbed_p50_trimline_p75_m,planet_disturbed_p50_width_m
route,61.75,464.20404052734375,234,18.86273193359375,16.444122314453125,21.39288330078125,421.2,235,18.86273193359375,16.444122314453125,21.640289306640625,423.0,0,,,,0.0
route,62.25,461.6606140136719,133,16.687835693359375,14.3057861328125,18.359039306640625,239.4,133,16.687835693359375,14.3057861328125,18.359039306640625,239.4,0,,,,0.0
route,62.75,459.5021667480469,174,22.201934814453125,15.842529296875,24.138397216796875,313.2,171,20.184356689453125,15.842529296875,23.830535888671875,307.8,0,,,,0.0
route,63.25,458.0,218,15.16156005859375,12.19256591796875,18.093841552734375,392.4,218,15.16156005859375,12.11737060546875,18.42578125,392.4,0,,,,0.0
route,63.75,455.20867919921875,100,13.816497802734375,9.28265380859375,15.971466064453125,180.0,100,13.816497802734375,9.28265380859375,15.971466064453125,180.0,0,,,,0.0
route,64.25,452.8844909667969,122,15.142730712890625,10.8426513671875,17.459442138671875,219.6,122,15.142730712890625,10.8426513671875,17.459442138671875,219.6,0,,,,0.0
route,64.75,450.5,219,17.74114990234375,16.38885498046875,19.35748291015625,394.2,219,17.74114990234375,16.38885498046875,19.35748291015625,394.2,0,,,,0.0
route,65.25,448.58990478515625,212,17.790618896484375,11.463897705078125,18.87286376953125,381.6,212,17.790618896484375,11.463897705078125,18.87286376953125,381.6,0,,,,0.0
route,65.75,447.0,218,18.529022216796875,16.646820068359375,24.495269775390625,392.4,218,18.823822021484375,16.8052978515625,24.29833984375,392.4,0,,,,0.0
route,66.25,445.0,160,15.13970947265625,11.901824951171875,20.131011962890625,288.0,161,15.28289794921875,12.018341064453125,20.095306396484375,289.8,0,,,,0.0
route,66.75,443.0461120605469,154,16.525970458984375,7.917388916015625,24.919403076171875,277.2,154,16.525970458984375,7.917388916015625,24.919403076171875,277.2,0,,,,0.0
route,67.25,441.3961486816406,151,16.17333984375,12.178466796875,18.90264892578125,271.8,151,16.17333984375,12.178466796875,18.90264892578125,271.8,0,,,,0.0
route,67.75,439.5,322,16.297027587890625,14.3756103515625,20.80517578125,579.6,322,16.297027587890625,14.3756103515625,20.80517578125,579.6,0,,,,0.0
route,68.25,437.50152587890625,306,15.00482177734375,13.363067626953125,15.520111083984375,550.8,305,15.065093994140625,13.6446533203125,15.53936767578125,549.0,0,,,,0.0
route,68.75,435.4547424316406,145,12.1986083984375,9.606475830078125,13.469940185546875,261.0,144,12.188690185546875,9.68011474609375,13.648193359375,259.2,0,,,,0.0
route,69.25,433.5391845703125,152,9.39599609375,7.4859619140625,11.85662841796875,273.6,151,9.39599609375,7.156494140625,11.85662841796875,271.8,0,,,,0.0
route,69.75,431.9327697753906,196,14.93280029296875,8.418182373046875,21.632110595703125,352.8,191,12.064788818359375,7.734344482421875,19.332977294921875,343.8,0,,,,0.0
route,70.25,430.06103515625,226,14.471649169921875,10.58282470703125,17.355499267578125,406.8,225,13.63543701171875,10.467010498046875,17.342132568359375,405.0,0,,,,0.0
route,70.75,428.5,273,14.493927001953125,11.95025634765625,15.47454833984375,491.4,270,14.5087890625,11.968353271484375,15.44818115234375,486.0,0,,,,0.0
route,71.25,426.5,169,17.274871826171875,11.526123046875,21.01898193359375,304.2,171,18.473236083984375,11.54595947265625,22.29742431640625,307.8,0,,,,0.0
route,71.75,425.0,164,16.54327392578125,12.65692138671875,22.112091064453125,295.2,156,14.873687744140625,11.649566650390625,18.565460205078125,280.8,0,,,,0.0
route,72.25,422.6515197753906,142,14.372772216796875,11.26336669921875,18.524932861328125,255.6,140,13.238006591796875,10.006927490234375,18.28753662109375,252.0,0,,,,0.0
route,72.75,420.6612854003906,144,10.690460205078125,6.521270751953125,14.97613525390625,259.2,144,10.690460205078125,6.521270751953125,14.97613525390625,259.2,0,,,,0.0
route,73.25,419.3241271972656,137,9.685455322265625,6.56597900390625,12.70684814453125,246.6,131,9.003265380859375,6.4130859375,11.100921630859375,235.8,0,,,,0.0
route,73.75,416.1004943847656,176,14.7100830078125,10.777099609375,17.0892333984375,316.8,173,13.6884765625,10.800567626953125,16.191436767578125,311.4,0,,,,0.0
route,74.25,414.66156005859375,136,18.73699951171875,15.52081298828125,21.97088623046875,244.8,140,21.493377685546875,16.6884765625,30.31524658203125,252.0,0,,,,0.0
route,74.75,412.5216064453125,177,18.847991943359375,11.515716552734375,23.4578857421875,318.6,176,18.847991943359375,11.515716552734375,23.4578857421875,316.8,0,,,,0.0
route,75.25,412.0,155,18.971221923828125,15.38720703125,23.53509521484375,279.0,153,18.3502197265625,14.235107421875,21.8145751953125,275.4,0,,,,0.0
route,75.75,411.0421142578125,161,11.1571044921875,8.529632568359375,19.0870361328125,289.8,159,10.84747314453125,8.38995361328125,17.668365478515625,286.2,0,,,,0.0
route,76.25,410.0451965332031,180,11.39630126953125,8.229644775390625,13.221160888671875,324.0,179,10.79705810546875,8.17254638671875,13.176513671875,322.2,0,,,,0.0
route,76.75,409.5,173,12.645355224609375,8.920684814453125,16.08349609375,311.4,171,12.02459716796875,7.082763671875,15.637939453125,307.8,0,,,,0.0
route,77.25,409.0889587402344,94,7.78399658203125,4.988189697265625,12.19195556640625,169.2,88,6.376190185546875,4.02215576171875,11.080291748046875,158.4,0,,,,0.0
route,77.75,408.5,67,5.05499267578125,1.05078125,16.610137939453125,120.6,33,6.09735107421875,2.475677490234375,17.270904541015625,59.4,0,,,,0.0
route,78.25,408.0,101,9.533905029296875,4.685150146484375,14.108154296875,181.8,0,,,,0.0,0,,,,0.0
route,78.75,407.5,82,16.81109619140625,9.99066162109375,21.321380615234375,147.6,0,,,,0.0,0,,,,0.0
route,79.25,407.0,79,5.406524658203125,1.8988037109375,12.42755126953125,142.2,0,,,,0.0,0,,,,0.0
route,79.75,406.33154296875,87,4.732513427734375,2.420440673828125,6.9927978515625,156.6,0,,,,0.0,0,,,,0.0
route,80.25,403.0341796875,90,8.7633056640625,7.02252197265625,10.813568115234375,162.0,0,,,,0.0,0,,,,0.0
route,80.75,399.4020080566406,81,14.31719970703125,10.196868896484375,20.785369873046875,145.8,0,,,,0.0,0,,,,0.0
route,81.25,396.5794982910156,83,13.744781494140625,2.612548828125,20.58038330078125,149.4,0,,,,0.0,0,,,,0.0
route,81.75,395.5757751464844,67,5.82525634765625,2.702545166015625,9.661407470703125,120.6,0,,,,0.0,0,,,,0.0
route,82.25,394.14251708984375,62,9.199920654296875,4.491363525390625,12.5147705078125,111.6,0,,,,0.0,0,,,,0.0
route,82.75,393.10626220703125,70,4.4967041015625,2.259490966796875,8.850982666015625,126.0,0,,,,0.0,0,,,,0.0
route,83.25,391.6014404296875,70,9.849700927734375,3.9918212890625,17.239013671875,126.0,0,,,,0.0,0,,,,0.0
route,83.75,390.5,52,4.91937255859375,0.70281982421875,18.82763671875,93.6,0,,,,0.0,0,,,,0.0
route,84.25,389.2602233886719,84,7.151580810546875,4.117462158203125,12.211334228515625,151.2,0,,,,0.0,0,,,,0.0
route,84.75,388.0365295410156,75,7.66790771484375,3.15203857421875,14.898773193359375,135.0,0,,,,0.0,0,,,,0.0
route,85.25,387.15093994140625,106,14.380157470703125,9.1375732421875,19.062255859375,190.8,0,,,,0.0,0,,,,0.0
route,85.75,385.14166259765625,88,8.726898193359375,6.637176513671875,10.94927978515625,158.4,0,,,,0.0,0,,,,0.0
route,86.25,383.9768981933594,109,8.760833740234375,6.3458251953125,11.546478271484375,196.2,0,,,,0.0,0,,,,0.0
route,86.75,382.581787109375,159,11.190093994140625,8.862091064453125,13.195098876953125,286.2,0,,,,0.0,0,,,,0.0
route,87.25,381.2191162109375,148,11.9000244140625,9.597320556640625,14.538818359375,266.4,0,,,,0.0,0,,,,0.0
route,87.75,380.8627014160156,147,15.869781494140625,8.317169189453125,20.415252685546875,264.6,0,,,,0.0,0,,,,0.0
route,88.25,377.5545349121094,84,10.816986083984375,7.173431396484375,21.808929443359375,151.2,0,,,,0.0,0,,,,0.0
route,88.75,376.58856201171875,72,9.91522216796875,5.345458984375,12.4732666015625,129.6,0,,,,0.0,0,,,,0.0
route,89.25,375.5,69,5.71502685546875,3.11651611328125,11.514556884765625,124.2,0,,,,0.0,0,,,,0.0
route,89.75,373.9949645996094,82,11.163238525390625,8.576141357421875,16.072967529296875,147.6,0,,,,0.0,0,,,,0.0
route,90.25,372.02301025390625,96,6.004913330078125,2.67974853515625,11.396575927734375,172.8,0,,,,0.0,0,,,,0.0
route,90.75,370.19464111328125,94,9.776885986328125,5.044342041015625,12.117645263671875,169.2,0,,,,0.0,0,,,,0.0
route,91.25,368.4028625488281,69,10.439849853515625,8.66265869140625,12.449188232421875,124.2,0,,,,0.0,0,,,,0.0
route,91.75,367.59234619140625,68,10.9271240234375,4.7613525390625,18.312896728515625,122.4,0,,,,0.0,0,,,,0.0
route,92.25,366.90960693359375,69,7.477386474609375,2.059722900390625,12.018707275390625,124.2,0,,,,0.0,0,,,,0.0
route,92.75,366.0,81,1.40936279296875,0.6611328125,4.13311767578125,145.8,0,,,,0.0,0,,,,0.0
route,93.25,365.29583740234375,73,4.768310546875,0.21795654296875,7.5367431640625,131.4,0,,,,0.0,0,,,,0.0
route,93.75,364.5,86,6.034393310546875,4.30340576171875,10.69500732421875,154.8,0,,,,0.0,0,,,,0.0
route,94.25,363.80572509765625,76,5.2674560546875,3.47265625,13.204193115234375,136.8,0,,,,0.0,0,,,,0.0
route,94.75,363.0,74,4.05059814453125,2.621246337890625,10.265960693359375,133.2,0,,,,0.0,0,,,,0.0
route,95.25,363.0,80,4.0860595703125,2.02777099609375,8.029388427734375,144.0,0,,,,0.0,0,,,,0.0
route,95.75,363.0,68,2.64544677734375,1.39276123046875,5.4931640625,122.4,0,,,,0.0,0,,,,0.0
route,96.25,360.8699035644531,77,14.909027099609375,3.596832275390625,21.30584716796875,138.6,0,,,,0.0,0,,,,0.0
route,96.75,357.7940368652344,59,6.274993896484375,4.426788330078125,9.77569580078125,106.2,0,,,,0.0,0,,,,0.0
route,97.25,356.0,70,8.5137939453125,4.5440673828125,15.28436279296875,126.0,0,,,,0.0,0,,,,0.0
route,97.75,354.9538879394531,83,9.302520751953125,6.067291259765625,14.1964111328125,149.4,0,,,,0.0,0,,,,0.0
route,98.25,351.5,81,6.53045654296875,1.360565185546875,9.426513671875,145.8,0,,,,0.0,0,,,,0.0
route,98.75,350.53045654296875,58,7.07403564453125,1.68780517578125,19.787445068359375,104.4,0,,,,0.0,0,,,,0.0
route,99.25,350.5,60,2.31060791015625,1.43853759765625,3.951812744140625,108.0,0,,,,0.0,0,,,,0.0
route,99.75,350.0,44,2.9300537109375,0.51715087890625,3.904510498046875,79.2,0,,,,0.0,0,,,,0.0
route,100.25,350.0,64,9.361297607421875,5.68096923828125,16.4801025390625,115.2,0,,,,0.0,0,,,,0.0
route,100.75,349.5,75,8.948486328125,3.90032958984375,13.129669189453125,135.0,0,,,,0.0,0,,,,0.0
route,101.25,348.5,70,6.97735595703125,4.19781494140625,15.019775390625,126.0,0,,,,0.0,0,,,,0.0
route,101.75,347.5101318359375,62,17.152130126953125,0.7593994140625,38.223175048828125,111.6,0,,,,0.0,0,,,,0.0
route,102.25,347.51397705078125,69,9.65582275390625,2.775238037109375,23.91156005859375,124.2,0,,,,0.0,0,,,,0.0
route,102.75,344.91961669921875,84,6.006439208984375,2.69415283203125,9.6505126953125,151.2,0,,,,0.0,0,,,,0.0
route,103.25,342.12298583984375,69,7.457275390625,4.610992431640625,22.4647216796875,124.2,0,,,,0.0,0,,,,0.0
route,103.75,339.5,71,5.18359375,3.357757568359375,7.42010498046875,127.8,0,,,,0.0,0,,,,0.0
route,104.25,337.525390625,66,1.999542236328125,1.231201171875,9.86163330078125,118.8,0,,,,0.0,0,,,,0.0
route,104.75,336.5,71,5.7977294921875,2.11181640625,16.58465576171875,127.8,0,,,,0.0,0,,,,0.0
route,105.25,335.08062744140625,70,5.132080078125,2.459197998046875,11.890869140625,126.0,0,,,,0.0,0,,,,0.0
route,105.75,333.13116455078125,62,2.80755615234375,1.767242431640625,5.104644775390625,111.6,0,,,,0.0,0,,,,0.0
route,106.25,332.4253234863281,61,6.83544921875,2.2418212890625,15.891448974609375,109.8,0,,,,0.0,0,,,,0.0
route,106.75,330.2890930175781,56,4.182952880859375,2.358489990234375,6.43963623046875,100.8,0,,,,0.0,0,,,,0.0
route,107.25,329.6095886230469,50,3.712066650390625,1.842926025390625,4.9757080078125,90.0,0,,,,0.0,0,,,,0.0
route,107.75,327.8707580566406,64,2.588958740234375,1.79852294921875,3.703521728515625,115.2,0,,,,0.0,0,,,,0.0
route,108.25,323.61712646484375,49,4.99835205078125,3.64141845703125,8.505828857421875,88.2,0,,,,0.0,0,,,,0.0
route,108.75,320.23394775390625,46,3.54449462890625,2.41314697265625,4.815673828125,82.8,0,,,,0.0,0,,,,0.0
route,109.25,318.5,49,3.4266357421875,2.6368408203125,5.9246826171875,88.2,0,,,,0.0,0,,,,0.0
route,109.75,317.0883483886719,51,5.96728515625,1.721588134765625,7.4420166015625,91.8,0,,,,0.0,0,,,,0.0
route,110.25,312.8416748046875,135,11.888519287109375,8.540283203125,14.781494140625,243.0,0,,,,0.0,0,,,,0.0
route,110.75,314.0,89,8.522705078125,6.195068359375,9.36761474609375,160.2,0,,,,0.0,0,,,,0.0
route,111.25,314.0,75,4.427978515625,3.03265380859375,8.2216796875,135.0,0,,,,0.0,0,,,,0.0
route,111.75,307.17523193359375,87,15.025299072265625,11.448516845703125,17.72918701171875,156.6,0,,,,0.0,0,,,,0.0
route,112.25,310.9630432128906,66,10.219024658203125,6.70977783203125,17.98992919921875,118.8,0,,,,0.0,0,,,,0.0
route,112.75,311.5,79,5.64593505859375,3.343994140625,8.4794921875,142.2,0,,,,0.0,0,,,,0.0
route,113.25,309.6037292480469,86,6.779205322265625,4.192535400390625,8.412811279296875,154.8,0,,,,0.0,0,,,,0.0
route,113.75,308.6571350097656,96,4.091796875,2.59442138671875,6.721710205078125,172.8,0,,,,0.0,0,,,,0.0
route,114.25,308.1045227050781,76,2.389404296875,1.318145751953125,11.864044189453125,136.8,0,,,,0.0,0,,,,0.0
route,114.75,304.914306640625,77,18.52398681640625,1.57379150390625,43.107086181640625,138.6,0,,,,0.0,0,,,,0.0
route,115.25,304.0,104,7.2818603515625,4.43145751953125,10.65887451171875,187.2,0,,,,0.0,0,,,,0.0
route,115.75,303.5,87,5.72467041015625,4.80914306640625,11.7822265625,156.6,0,,,,0.0,0,,,,0.0
route,116.25,302.5,92,5.166656494140625,3.8172607421875,7.079010009765625,165.6,0,,,,0.0,0,,,,0.0
route,116.75,301.6356201171875,69,4.238800048828125,3.21429443359375,9.62286376953125,124.2,0,,,,0.0,0,,,,0.0
route,117.25,298.0,81,22.4053955078125,5.4749755859375,34.484649658203125,145.8,0,,,,0.0,0,,,,0.0
route,117.75,298.0193176269531,74,28.07598876953125,6.295562744140625,39.66876220703125,133.2,0,,,,0.0,0,,,,0.0
route,118.25,296.989990234375,79,8.5733642578125,4.44671630859375,18.3358154296875,142.2,0,,,,0.0,0,,,,0.0
route,118.75,295.5,64,4.968902587890625,2.09771728515625,24.9442138671875,115.2,0,,,,0.0,0,,,,0.0
route,119.25,294.5,66,6.125091552734375,2.42388916015625,8.65966796875,118.8,0,,,,0.0,0,,,,0.0
route,119.75,293.6908874511719,55,4.15625,2.407867431640625,5.216522216796875,99.0,0,,,,0.0,0,,,,0.0
route,120.25,293.0,49,2.77593994140625,0.89129638671875,5.17462158203125,88.2,0,,,,0.0,0,,,,0.0
route,120.75,292.0,69,3.0904541015625,0.50946044921875,6.271942138671875,124.2,0,,,,0.0,0,,,,0.0
route,121.25,291.8199768066406,68,5.275604248046875,2.587127685546875,17.863800048828125,122.4,0,,,,0.0,0,,,,0.0
route,121.75,289.0067443847656,74,4.712982177734375,3.013580322265625,7.899932861328125,133.2,0,,,,0.0,0,,,,0.0
route,122.25,285.956787109375,81,8.9295654296875,5.093109130859375,15.819580078125,145.8,0,,,,0.0,0,,,,0.0
route,122.75,285.0341491699219,60,10.44525146484375,8.087249755859375,14.249267578125,108.0,0,,,,0.0,0,,,,0.0
route,123.25,291.0279235839844,49,4.493499755859375,2.5670166015625,11.260223388671875,88.2,0,,,,0.0,0,,,,0.0
route,123.75,284.9895324707031,61,14.6968994140625,11.3018798828125,21.253936767578125,109.8,0,,,,0.0,0,,,,0.0
route,124.25,279.1441955566406,56,17.72662353515625,13.849395751953125,19.838531494140625,100.8,0,,,,0.0,0,,,,0.0
route,124.75,278.4772644042969,56,10.939056396484375,5.933807373046875,16.079376220703125,100.8,0,,,,0.0,0,,,,0.0
route,125.25,280.7236633300781,86,31.3194580078125,12.261871337890625,61.399017333984375,154.8,0,,,,0.0,0,,,,0.0
route,125.75,270.6149597167969,82,24.7115478515625,9.933197021484375,31.37200927734375,147.6,0,,,,0.0,0,,,,0.0
route,126.25,275.6278381347656,73,19.898193359375,10.27435302734375,28.32928466796875,131.4,0,,,,0.0,0,,,,0.0
route,126.75,273.5314025878906,82,16.995269775390625,12.484588623046875,26.343414306640625,147.6,0,,,,0.0,0,,,,0.0
route,127.25,269.0586242675781,56,21.80615234375,14.061798095703125,25.160675048828125,100.8,0,,,,0.0,0,,,,0.0
route,127.75,285.8956298828125,41,5.388336181640625,4.013336181640625,7.52618408203125,73.8,0,,,,0.0,0,,,,0.0
route,128.25,267.95343017578125,64,9.306671142578125,6.327972412109375,18.457733154296875,115.2,0,,,,0.0,0,,,,0.0
route,128.75,267.80194091796875,75,10.4483642578125,7.85211181640625,14.40325927734375,135.0,0,,,,0.0,0,,,,0.0
route,129.25,267.7975769042969,53,10.968719482421875,6.871826171875,17.86285400390625,95.4,0,,,,0.0,0,,,,0.0
route,129.75,259.6265869140625,57,9.645294189453125,7.097076416015625,20.685302734375,102.6,0,,,,0.0,0,,,,0.0
route,130.25,262.18463134765625,47,15.946533203125,9.479156494140625,20.029998779296875,84.6,0,,,,0.0,0,,,,0.0
route,130.75,256.7677001953125,47,15.23065185546875,11.99395751953125,18.5865478515625,84.6,0,,,,0.0,0,,,,0.0
route,131.25,254.2740936279297,55,13.563156127929688,11.717056274414062,23.677108764648438,99.0,0,,,,0.0,0,,,,0.0
route,131.75,259.998291015625,114,11.59698486328125,8.365020751953125,15.138946533203125,205.2,0,,,,0.0,0,,,,0.0
route,132.25,257.720458984375,130,20.98065185546875,14.17657470703125,24.68603515625,234.0,0,,,,0.0,0,,,,0.0
route,132.75,256.0,79,9.00518798828125,5.72503662109375,12.0501708984375,142.2,0,,,,0.0,0,,,,0.0
route,133.25,254.5,72,6.63568115234375,2.21185302734375,10.904937744140625,129.6,0,,,,0.0,0,,,,0.0
route,133.75,254.5,108,4.8138427734375,2.567840576171875,7.0037841796875,194.4,0,,,,0.0,0,,,,0.0
route,134.25,254.0,97,7.6168212890625,5.118804931640625,11.581451416015625,174.6,0,,,,0.0,0,,,,0.0
route,134.75,253.3228302001953,81,2.9546356201171875,0.6771697998046875,6.3049774169921875,145.8,0,,,,0.0,0,,,,0.0
route,135.25,250.3102569580078,147,7.5307769775390625,4.5362548828125,20.116683959960938,264.6,0,,,,0.0,0,,,,0.0
route,135.75,248.0,167,10.361297607421875,7.306549072265625,15.792877197265625,300.6,0,,,,0.0,0,,,,0.0
route,136.25,246.49513244628906,107,7.842041015625,6.997039794921875,10.555130004882812,192.6,0,,,,0.0,0,,,,0.0
route,136.75,244.93309020996094,148,8.998855590820312,5.897216796875,12.195358276367188,266.4,0,,,,0.0,0,,,,0.0
route,137.25,243.45021057128906,110,13.058944702148438,3.4720001220703125,16.538681030273438,198.0,0,,,,0.0,0,,,,0.0
route,137.75,242.5,77,7.319122314453125,4.5265655517578125,11.310150146484375,138.6,0,,,,0.0,0,,,,0.0
route,138.25,241.5,90,9.410842895507812,4.1817169189453125,12.626358032226562,162.0,0,,,,0.0,0,,,,0.0
route,138.75,240.5,90,9.314987182617188,5.158416748046875,20.8505859375,162.0,0,,,,0.0,0,,,,0.0
route,139.25,239.56646728515625,65,8.262969970703125,4.222198486328125,10.83636474609375,117.0,0,,,,0.0,0,,,,0.0
route,139.75,238.5,78,10.266830444335938,6.40081787109375,14.207351684570312,140.4,0,,,,0.0,0,,,,0.0
route,140.25,237.85418701171875,75,9.45135498046875,6.65423583984375,13.597000122070312,135.0,0,,,,0.0,0,,,,0.0
route,140.75,237.67672729492188,48,8.636947631835938,3.851837158203125,14.211761474609375,86.4,0,,,,0.0,0,,,,0.0
route,141.25,237.9401397705078,51,16.018630981445312,8.837265014648438,33.29844665527344,91.8,0,,,,0.0,0,,,,0.0
route,141.75,237.12010192871094,54,17.557357788085938,14.07781982421875,25.821121215820312,97.2,0,,,,0.0,0,,,,0.0
route,142.25,237.0507354736328,55,30.751937866210938,17.323806762695312,39.29835510253906,99.0,0,,,,0.0,0,,,,0.0
route,142.75,233.5,48,6.8344879150390625,2.288299560546875,15.801361083984375,86.4,0,,,,0.0,0,,,,0.0
route,143.25,232.60739135742188,54,9.152053833007812,4.51177978515625,16.363449096679688,97.2,0,,,,0.0,0,,,,0.0
route,143.75,230.87515258789062,47,5.77691650390625,4.375,8.95257568359375,84.6,0,,,,0.0,0,,,,0.0
route,144.25,229.74472045898438,51,7.5562744140625,5.587890625,10.45306396484375,91.8,0,,,,0.0,0,,,,0.0
route,144.75,226.9482421875,127,9.812149047851562,6.461822509765625,12.758010864257812,228.6,0,,,,0.0,0,,,,0.0
route,145.25,226.36907958984375,57,9.104736328125,6.4185638427734375,16.583267211914062,102.6,0,,,,0.0,0,,,,0.0
route,145.75,235.13233947753906,54,29.843948364257812,19.536209106445312,37.80845642089844,97.2,0,,,,0.0,0,,,,0.0
route,146.25,269.06365966796875,45,13.75238037109375,11.3880615234375,17.07696533203125,81.0,0,,,,0.0,0,,,,0.0
route,146.75,228.7405548095703,54,51.32374572753906,29.529220581054688,54.61805725097656,97.2,0,,,,0.0,0,,,,0.0
route,147.25,222.2277374267578,67,14.215255737304688,10.412673950195312,18.485031127929688,120.6,0,,,,0.0,0,,,,0.0
route,147.75,223.8613739013672,68,7.4615020751953125,2.762115478515625,18.947402954101562,122.4,0,,,,0.0,0,,,,0.0
route,148.25,222.18679809570312,66,5.6015167236328125,3.0318603515625,12.284576416015625,118.8,0,,,,0.0,0,,,,0.0
route,148.75,220.49237060546875,80,6.793853759765625,4.919036865234375,10.966445922851562,144.0,0,,,,0.0,0,,,,0.0
route,149.25,220.0,72,6.4791259765625,5.3017578125,9.00103759765625,129.6,0,,,,0.0,0,,,,0.0
route,149.75,219.56918334960938,56,6.7086639404296875,2.4843292236328125,13.512420654296875,100.8,0,,,,0.0,0,,,,0.0
route,150.25,219.5,60,4.3739166259765625,0.1582794189453125,8.56146240234375,108.0,0,,,,0.0,0,,,,0.0
route,150.75,219.0,70,6.228759765625,2.8188629150390625,13.343856811523438,126.0,0,,,,0.0,0,,,,0.0
route,151.25,218.46273803710938,53,14.201950073242188,7.149200439453125,27.913406372070312,95.4,0,,,,0.0,0,,,,0.0
route,151.75,228.85882568359375,68,20.213897705078125,10.483474731445312,25.44476318359375,122.4,0,,,,0.0,0,,,,0.0
route,152.25,221.50149536132812,65,17.51654052734375,13.209304809570312,24.57440185546875,117.0,0,,,,0.0,0,,,,0.0
route,152.75,215.23318481445312,67,8.356369018554688,5.861083984375,14.715179443359375,120.6,0,,,,0.0,0,,,,0.0
route,153.25,214.5,73,8.082504272460938,4.5357513427734375,22.611526489257812,131.4,0,,,,0.0,0,,,,0.0
route,153.75,213.09042358398438,84,7.600677490234375,2.920989990234375,11.091705322265625,151.2,0,,,,0.0,0,,,,0.0
route,154.25,212.5,62,3.996856689453125,2.410308837890625,6.8329315185546875,111.6,0,,,,0.0,0,,,,0.0
route,154.75,212.0,71,6.5764923095703125,4.3964080810546875,12.361328125,127.8,0,,,,0.0,0,,,,0.0
route,155.25,210.31382751464844,83,9.635604858398438,6.5670623779296875,17.959976196289062,149.4,0,,,,0.0,0,,,,0.0
route,155.75,208.32899475097656,61,6.157867431640625,4.6672515869140625,9.4581298828125,109.8,0,,,,0.0,0,,,,0.0
route,156.25,207.23463439941406,73,8.448760986328125,5.5128936767578125,10.534683227539062,131.4,0,,,,0.0,0,,,,0.0
route,156.75,206.0,76,9.09698486328125,6.06292724609375,12.218414306640625,136.8,0,,,,0.0,0,,,,0.0
route,157.25,206.0,65,18.23016357421875,12.609878540039062,24.768753051757812,117.0,0,,,,0.0,0,,,,0.0
route,157.75,205.0,68,11.735504150390625,7.6768798828125,19.729644775390625,122.4,0,,,,0.0,0,,,,0.0
route,158.25,204.5,131,9.4417724609375,6.414337158203125,14.555374145507812,235.8,0,,,,0.0,0,,,,0.0
route,158.75,204.0,78,14.18829345703125,8.1241455078125,19.617752075195312,140.4,0,,,,0.0,0,,,,0.0
route,159.25,203.5,75,8.555374145507812,3.437591552734375,13.125228881835938,135.0,0,,,,0.0,0,,,,0.0
route,159.75,202.90579223632812,122,9.217071533203125,5.087921142578125,16.50762939453125,219.6,0,,,,0.0,0,,,,0.0
route,160.25,201.99078369140625,89,5.2247772216796875,1.6983489990234375,9.1964111328125,160.2,0,,,,0.0,0,,,,0.0
route,160.75,200.98304748535156,95,14.248428344726562,10.153167724609375,22.410430908203125,171.0,0,,,,0.0,0,,,,0.0
route,161.25,199.90740966796875,124,14.330673217773438,9.112899780273438,20.333419799804688,223.2,0,,,,0.0,0,,,,0.0
route,161.75,199.0,95,7.447296142578125,4.4570465087890625,9.424789428710938,171.0,0,,,,0.0,0,,,,0.0
route,162.25,198.5,105,6.94281005859375,5.6338958740234375,13.131179809570312,189.0,0,,,,0.0,0,,,,0.0
route,162.75,198.5,89,8.678024291992188,5.581329345703125,12.895965576171875,160.2,0,,,,0.0,0,,,,0.0
route,163.25,198.42051696777344,73,6.1969757080078125,2.546356201171875,9.017562866210938,131.4,0,,,,0.0,0,,,,0.0
route,163.75,198.0,82,13.772872924804688,8.447525024414062,17.07989501953125,147.6,0,,,,0.0,0,,,,0.0
route,164.25,196.07606506347656,99,25.333892822265625,16.747756958007812,30.405319213867188,178.2,0,,,,0.0,0,,,,0.0
route,164.75,197.4424591064453,86,7.6390838623046875,3.346343994140625,14.946914672851562,154.8,0,,,,0.0,0,,,,0.0
route,165.25,197.5,101,2.5162811279296875,1.2163543701171875,7.7844085693359375,181.8,0,,,,0.0,0,,,,0.0
route,165.75,196.5,118,5.1538848876953125,1.600372314453125,8.82012939453125,212.4,0,,,,0.0,0,,,,0.0
route,166.25,194.4913330078125,129,8.699844360351562,5.2838134765625,11.377838134765625,232.2,0,,,,0.0,0,,,,0.0
route,166.75,193.85629272460938,110,8.317733764648438,3.63018798828125,17.968460083007812,198.0,0,,,,0.0,0,,,,0.0
route,167.25,193.5,108,10.245880126953125,6.350006103515625,13.806167602539062,194.4,0,,,,0.0,0,,,,0.0
route,167.75,193.0,92,3.3473052978515625,1.666412353515625,8.188186645507812,165.6,0,,,,0.0,0,,,,0.0
route,168.25,192.36695861816406,99,3.0186614990234375,1.6213836669921875,5.8523406982421875,178.2,0,,,,0.0,0,,,,0.0
route,168.75,191.0,113,5.9615631103515625,3.2094879150390625,11.32257080078125,203.4,0,,,,0.0,0,,,,0.0
route,169.25,190.0,89,3.5512542724609375,1.82611083984375,5.4327239990234375,160.2,0,,,,0.0,0,,,,0.0
